path,participant_id,sequence_id,sign
train_landmark_files/29302/106210257.parquet,29302,106210257,sleep
train_landmark_files/36257/1062126567.parquet,36257,1062126567,for
train_landmark_files/37779/1062191861.parquet,37779,1062191861,eye
train_landmark_files/61333/1062196890.parquet,61333,1062196890,minemy
train_landmark_files/28656/1062305392.parquet,28656,1062305392,napkin
train_landmark_files/36257/1062340169.parquet,36257,1062340169,bath
train_landmark_files/55372/1062362114.parquet,55372,1062362114,jacket
train_landmark_files/26734/1062369559.parquet,26734,1062369559,empty
train_landmark_files/34503/1062383841.parquet,34503,1062383841,close
train_landmark_files/37055/1062387410.parquet,37055,1062387410,if
train_landmark_files/25571/1062406946.parquet,25571,1062406946,carrot
train_landmark_files/25571/1062434955.parquet,25571,1062434955,horse
train_landmark_files/34503/1062501961.parquet,34503,1062501961,pig
train_landmark_files/55372/1062595539.parquet,55372,1062595539,sleepy
train_landmark_files/62590/1062602932.parquet,62590,1062602932,sleep
train_landmark_files/37779/1062663574.parquet,37779,1062663574,bad
train_landmark_files/18796/1062701033.parquet,18796,1062701033,shower
train_landmark_files/4718/1062762111.parquet,4718,1062762111,eye
train_landmark_files/30680/106279834.parquet,30680,106279834,hello
train_landmark_files/25571/1062827372.parquet,25571,1062827372,pretty
train_landmark_files/4718/1062845222.parquet,4718,1062845222,look
train_landmark_files/16069/1062901148.parquet,16069,1062901148,radio
train_landmark_files/2044/1062911847.parquet,2044,1062911847,room
train_landmark_files/29302/1062935524.parquet,29302,1062935524,hen
train_landmark_files/36257/1062954264.parquet,36257,1062954264,icecream
train_landmark_files/22343/1062990532.parquet,22343,1062990532,haveto
train_landmark_files/18796/1063003514.parquet,18796,1063003514,balloon
train_landmark_files/16069/106311451.parquet,16069,106311451,drink
train_landmark_files/25571/1063178082.parquet,25571,1063178082,cut
train_landmark_files/61333/1063194632.parquet,61333,1063194632,story
train_landmark_files/2044/1063195815.parquet,2044,1063195815,aunt
train_landmark_files/55372/106323971.parquet,55372,106323971,look
train_landmark_files/34503/1063250491.parquet,34503,1063250491,like
train_landmark_files/61333/1063263997.parquet,61333,1063263997,fireman
train_landmark_files/61333/106328873.parquet,61333,106328873,brown
train_landmark_files/26734/1063357998.parquet,26734,1063357998,pig
train_landmark_files/26734/1063385623.parquet,26734,1063385623,garbage
train_landmark_files/49445/1063444640.parquet,49445,1063444640,horse
train_landmark_files/62590/106350080.parquet,62590,106350080,alligator
train_landmark_files/16069/1063508354.parquet,16069,1063508354,who
train_landmark_files/28656/1063513151.parquet,28656,1063513151,cute
train_landmark_files/55372/1063637181.parquet,55372,1063637181,can
train_landmark_files/27610/1063656582.parquet,27610,1063656582,haveto
train_landmark_files/26734/1063703814.parquet,26734,1063703814,blue
train_landmark_files/26734/1063712195.parquet,26734,1063712195,puzzle
train_landmark_files/62590/1063757289.parquet,62590,1063757289,backyard
train_landmark_files/26734/1063767154.parquet,26734,1063767154,black
train_landmark_files/36257/1063769185.parquet,36257,1063769185,high
train_landmark_files/49445/1063769794.parquet,49445,1063769794,blue
train_landmark_files/55372/1063777417.parquet,55372,1063777417,before
train_landmark_files/27610/1063877313.parquet,27610,1063877313,same
train_landmark_files/2044/1063923582.parquet,2044,1063923582,bug
train_landmark_files/37779/1063978521.parquet,37779,1063978521,puppy
train_landmark_files/37779/1063987739.parquet,37779,1063987739,white
train_landmark_files/37055/1064065358.parquet,37055,1064065358,toothbrush
train_landmark_files/37779/1064115100.parquet,37779,1064115100,brown
train_landmark_files/28656/1064155846.parquet,28656,1064155846,orange
train_landmark_files/22343/1064160422.parquet,22343,1064160422,airplane
train_landmark_files/37055/1064257745.parquet,37055,1064257745,will
train_landmark_files/34503/1064280825.parquet,34503,1064280825,snack
train_landmark_files/55372/1064345950.parquet,55372,1064345950,outside
train_landmark_files/49445/1064376292.parquet,49445,1064376292,same
train_landmark_files/53618/1064379807.parquet,53618,1064379807,drawer
train_landmark_files/32319/1064407085.parquet,32319,1064407085,same
train_landmark_files/16069/1064422373.parquet,16069,1064422373,thirsty
train_landmark_files/49445/1064447819.parquet,49445,1064447819,bug
train_landmark_files/25571/1064506936.parquet,25571,1064506936,toothbrush
train_landmark_files/36257/1064538874.parquet,36257,1064538874,chair
train_landmark_files/18796/1064544585.parquet,18796,1064544585,drink
train_landmark_files/27610/1064545246.parquet,27610,1064545246,scissors
train_landmark_files/53618/1064571512.parquet,53618,1064571512,chocolate
train_landmark_files/25571/106461001.parquet,25571,106461001,yesterday
train_landmark_files/25571/1064647650.parquet,25571,1064647650,yesterday
train_landmark_files/25571/1064898047.parquet,25571,1064898047,cereal
train_landmark_files/22343/1064907243.parquet,22343,1064907243,sad
train_landmark_files/32319/106490870.parquet,32319,106490870,because
train_landmark_files/36257/1065035939.parquet,36257,1065035939,where
train_landmark_files/32319/1065046773.parquet,32319,1065046773,on
train_landmark_files/36257/1065051176.parquet,36257,1065051176,clean
train_landmark_files/27610/1065081377.parquet,27610,1065081377,find
train_landmark_files/26734/1065109650.parquet,26734,1065109650,boy
train_landmark_files/30680/1065140687.parquet,30680,1065140687,on
train_landmark_files/16069/1065169030.parquet,16069,1065169030,blue
train_landmark_files/4718/1065257475.parquet,4718,1065257475,pencil
train_landmark_files/18796/1065271571.parquet,18796,1065271571,bedroom
train_landmark_files/26734/1065281915.parquet,26734,1065281915,stuck
train_landmark_files/49445/1065388069.parquet,49445,1065388069,underwear
train_landmark_files/34503/106539499.parquet,34503,106539499,pizza
train_landmark_files/55372/106540228.parquet,55372,106540228,food
train_landmark_files/34503/1065456401.parquet,34503,1065456401,hot
train_landmark_files/36257/1065458724.parquet,36257,1065458724,finish
train_landmark_files/27610/1065563481.parquet,27610,1065563481,gift
train_landmark_files/53618/1065573551.parquet,53618,1065573551,finger
train_landmark_files/49445/1065585247.parquet,49445,1065585247,grass
train_landmark_files/29302/106564566.parquet,29302,106564566,after
train_landmark_files/61333/1065654680.parquet,61333,1065654680,home
train_landmark_files/18796/1065655019.parquet,18796,1065655019,listen
train_landmark_files/27610/1065696782.parquet,27610,1065696782,toy
train_landmark_files/29302/1065702655.parquet,29302,1065702655,book
train_landmark_files/25571/1065755843.parquet,25571,1065755843,stuck
train_landmark_files/28656/1065779527.parquet,28656,1065779527,grass
train_landmark_files/62590/1065848323.parquet,62590,1065848323,dad
train_landmark_files/49445/1065890777.parquet,49445,1065890777,yes
train_landmark_files/16069/1065924172.parquet,16069,1065924172,clean
train_landmark_files/53618/1065998601.parquet,53618,1065998601,close
train_landmark_files/16069/1066052878.parquet,16069,1066052878,radio
train_landmark_files/55372/1066095597.parquet,55372,1066095597,weus
train_landmark_files/26734/1066095990.parquet,26734,1066095990,sleep
train_landmark_files/37055/1066163023.parquet,37055,1066163023,moon
train_landmark_files/55372/1066198594.parquet,55372,1066198594,nose
train_landmark_files/2044/1066273440.parquet,2044,1066273440,hear
train_landmark_files/16069/1066290887.parquet,16069,1066290887,dog
train_landmark_files/27610/1066394568.parquet,27610,1066394568,book
train_landmark_files/25571/1066452509.parquet,25571,1066452509,eye
train_landmark_files/53618/1066597013.parquet,53618,1066597013,yesterday
train_landmark_files/49445/1066604361.parquet,49445,1066604361,tooth
train_landmark_files/22343/1066609483.parquet,22343,1066609483,wait
train_landmark_files/49445/106662315.parquet,49445,106662315,now
train_landmark_files/28656/106670025.parquet,28656,106670025,yucky
train_landmark_files/27610/106681485.parquet,27610,106681485,tiger
train_landmark_files/26734/106684670.parquet,26734,106684670,dad
train_landmark_files/62590/1066918650.parquet,62590,1066918650,because
train_landmark_files/22343/1066995939.parquet,22343,1066995939,man
train_landmark_files/37779/1067001779.parquet,37779,1067001779,beside
train_landmark_files/2044/1067027066.parquet,2044,1067027066,read
train_landmark_files/2044/1067059912.parquet,2044,1067059912,store
train_landmark_files/32319/106714329.parquet,32319,106714329,hello
train_landmark_files/37779/1067180357.parquet,37779,1067180357,vacuum
train_landmark_files/49445/1067185603.parquet,49445,1067185603,listen
train_landmark_files/37055/1067225885.parquet,37055,1067225885,farm
train_landmark_files/28656/1067343031.parquet,28656,1067343031,awake
train_landmark_files/53618/1067386161.parquet,53618,1067386161,snow
train_landmark_files/53618/1067395962.parquet,53618,1067395962,nuts
train_landmark_files/61333/1067413610.parquet,61333,1067413610,cry
train_landmark_files/34503/1067431945.parquet,34503,1067431945,man
train_landmark_files/26734/1067508758.parquet,26734,1067508758,yellow
train_landmark_files/37055/1067536407.parquet,37055,1067536407,will
train_landmark_files/37779/1067631606.parquet,37779,1067631606,thankyou
train_landmark_files/37055/1067633431.parquet,37055,1067633431,not
train_landmark_files/4718/1067678478.parquet,4718,1067678478,chocolate
train_landmark_files/25571/1067740025.parquet,25571,1067740025,jump
train_landmark_files/28656/1067818725.parquet,28656,1067818725,dry
train_landmark_files/28656/1067825309.parquet,28656,1067825309,have
train_landmark_files/16069/1067826961.parquet,16069,1067826961,time
train_landmark_files/26734/1067863645.parquet,26734,1067863645,who
train_landmark_files/25571/1067901365.parquet,25571,1067901365,pretend
train_landmark_files/22343/1067974020.parquet,22343,1067974020,gift
train_landmark_files/37055/1068048611.parquet,37055,1068048611,alligator
train_landmark_files/61333/1068125217.parquet,61333,1068125217,pen
train_landmark_files/22343/1068130811.parquet,22343,1068130811,no
train_landmark_files/61333/1068154600.parquet,61333,1068154600,garbage
train_landmark_files/16069/1068155419.parquet,16069,1068155419,see
train_landmark_files/29302/1068226731.parquet,29302,1068226731,tongue
train_landmark_files/55372/1068245191.parquet,55372,1068245191,giraffe
train_landmark_files/27610/1068317707.parquet,27610,1068317707,stuck
train_landmark_files/53618/1068322729.parquet,53618,1068322729,blow
train_landmark_files/30680/1068361635.parquet,30680,1068361635,bird
train_landmark_files/25571/1068482648.parquet,25571,1068482648,apple
train_landmark_files/32319/1068507570.parquet,32319,1068507570,up
train_landmark_files/61333/1068509721.parquet,61333,1068509721,girl
train_landmark_files/53618/1068543344.parquet,53618,1068543344,car
train_landmark_files/25571/1068548690.parquet,25571,1068548690,grass
train_landmark_files/36257/1068564873.parquet,36257,1068564873,night
train_landmark_files/2044/1068691477.parquet,2044,1068691477,mouse
train_landmark_files/29302/1068703624.parquet,29302,1068703624,sick
train_landmark_files/37055/1068889013.parquet,37055,1068889013,giraffe
train_landmark_files/61333/106894493.parquet,61333,106894493,fine
train_landmark_files/61333/10689771.parquet,61333,10689771,book
train_landmark_files/2044/1069039169.parquet,2044,1069039169,police
train_landmark_files/25571/1069100112.parquet,25571,1069100112,taste
train_landmark_files/34503/1069122402.parquet,34503,1069122402,room
train_landmark_files/22343/1069129576.parquet,22343,1069129576,doll
train_landmark_files/30680/1069134842.parquet,30680,1069134842,story
train_landmark_files/36257/1069196779.parquet,36257,1069196779,hide
train_landmark_files/61333/1069270116.parquet,61333,1069270116,many
train_landmark_files/26734/1069311286.parquet,26734,1069311286,haveto
train_landmark_files/29302/1069338386.parquet,29302,1069338386,pen
train_landmark_files/30680/1069377196.parquet,30680,1069377196,stuck
train_landmark_files/28656/106942114.parquet,28656,106942114,night
train_landmark_files/37055/1069519893.parquet,37055,1069519893,TV
train_landmark_files/18796/1069527862.parquet,18796,1069527862,cereal
train_landmark_files/61333/106954310.parquet,61333,106954310,bad
train_landmark_files/2044/1069552824.parquet,2044,1069552824,milk
train_landmark_files/62590/1069580844.parquet,62590,1069580844,kitty
train_landmark_files/30680/1069675588.parquet,30680,1069675588,shhh
train_landmark_files/2044/1069700608.parquet,2044,1069700608,eye
train_landmark_files/2044/1069739294.parquet,2044,1069739294,wolf
train_landmark_files/26734/1069764847.parquet,26734,1069764847,carrot
train_landmark_files/2044/1069876697.parquet,2044,1069876697,hesheit
train_landmark_files/30680/1069905419.parquet,30680,1069905419,weus
train_landmark_files/49445/1069925904.parquet,49445,1069925904,gift
train_landmark_files/25571/106999613.parquet,25571,106999613,pajamas
train_landmark_files/37779/1070008895.parquet,37779,1070008895,yucky
train_landmark_files/55372/1070057135.parquet,55372,1070057135,pool
train_landmark_files/34503/1070068482.parquet,34503,1070068482,why
train_landmark_files/37779/1070102640.parquet,37779,1070102640,yesterday
train_landmark_files/28656/1070140074.parquet,28656,1070140074,close
train_landmark_files/62590/1070142106.parquet,62590,1070142106,shower
train_landmark_files/53618/1070177439.parquet,53618,1070177439,up
train_landmark_files/18796/1070255977.parquet,18796,1070255977,who
train_landmark_files/53618/1070280622.parquet,53618,1070280622,shhh
train_landmark_files/53618/1070286608.parquet,53618,1070286608,drawer
train_landmark_files/36257/1070292814.parquet,36257,1070292814,fine
train_landmark_files/27610/1070322429.parquet,27610,1070322429,glasswindow
train_landmark_files/53618/1070329776.parquet,53618,1070329776,close
train_landmark_files/30680/1070339723.parquet,30680,1070339723,later
